image_name,mp_rms,hamer_rms
EK_0036_P27_105_frame_0000028076_l.jpg,16.0783,662.9343
EK_0036_P27_105_frame_0000028314_r.jpg,None,404.8508
EK_0036_P27_105_frame_0000029101_r.jpg,None,298.8015
EK_0036_P27_105_frame_0000029338_r.jpg,None,242.0909
EK_0036_P27_105_frame_0000029948_r.jpg,None,358.3861
EK_0036_P27_105_frame_0000031125_r.jpg,None,435.4666
EK_0036_P27_105_frame_0000031421_r.jpg,None,341.3033
EK_0036_P27_105_frame_0000031951_l.jpg,181.4738,430.0568
EK_0036_P27_105_frame_0000032076_r.jpg,None,523.8544
EK_0036_P27_105_frame_0000032988_l.jpg,338.9148,417.1709
EK_0036_P27_105_frame_0000033476_l.jpg,None,391.6124
EK_0036_P27_105_frame_0000033886_l.jpg,19.8891,506.0737
EK_0036_P27_105_frame_0000034096_l.jpg,659.0903,717.1432
EK_0036_P27_105_frame_0000034451_l.jpg,33.2193,494.8877
EK_0036_P27_105_frame_0000034667_r.jpg,None,420.2202
EK_0036_P27_105_frame_0000035776_l.jpg,None,511.7993
EK_0036_P27_105_frame_0000036051_r.jpg,23.8025,482.2739
EK_0036_P27_105_frame_0000036076_l.jpg,436.5125,496.9336
EK_0036_P27_105_frame_0000036326_l.jpg,57.7585,601.4767
EK_0036_P27_105_frame_0000036613_l.jpg,655.3866,508.1418
EK_0036_P27_105_frame_0000036700_r.jpg,16.8695,447.1573
EK_0036_P27_105_frame_0000036839_r.jpg,28.4700,444.3687
EK_0036_P27_105_frame_0000037192_l.jpg,23.9787,430.9596
EK_0036_P27_105_frame_0000037855_r.jpg,456.0363,488.7148
EK_0036_P27_105_frame_0000038113_r.jpg,40.5781,551.4545
EK_0036_P27_105_frame_0000038334_l.jpg,16.0077,449.4472
EK_0036_P27_105_frame_0000038417_l.jpg,242.0117,394.8789
EK_0036_P27_105_frame_0000038521_l.jpg,None,484.4071
EK_0036_P27_105_frame_0000039028_l.jpg,None,467.7528
EK_0036_P27_105_frame_0000039251_r.jpg,19.8715,401.1938
EK_0036_P27_105_frame_0000040297_r.jpg,None,401.6882
EK_0036_P27_105_frame_0000040354_r.jpg,None,414.9203
EK_0036_P27_105_frame_0000040477_l.jpg,None,942.8948
EK_0036_P27_105_frame_0000040538_r.jpg,547.7154,822.7675
EK_0036_P27_105_frame_0000040796_r.jpg,1181.6125,435.2445
EK_0036_P27_105_frame_0000041392_r.jpg,19.8664,525.6566
EK_0036_P27_105_frame_0000041817_l.jpg,162.3737,260.6088
EK_0036_P27_105_frame_0000042367_l.jpg,16.8818,356.5622
EK_0036_P27_105_frame_0000042405_r.jpg,422.5116,401.2756
EK_0036_P27_105_frame_0000043151_l.jpg,14.2622,450.2899
EK_0036_P27_105_frame_0000044350_l.jpg,16.3989,630.1620
EK_0036_P27_105_frame_0000045218_r.jpg,268.7553,484.9847
EK_0036_P27_105_frame_0000045548_l.jpg,None,333.7752
EK_0036_P27_105_frame_0000046181_r.jpg,21.7114,435.7340
EK_0036_P27_105_frame_0000046288_l.jpg,None,416.9906
EK_0036_P27_105_frame_0000046303_r.jpg,None,386.9366
EK_0036_P27_105_frame_0000046325_l.jpg,634.2778,523.1758
EK_0036_P27_105_frame_0000046348_r.jpg,None,376.1932
EK_0036_P27_105_frame_0000046444_r.jpg,186.3473,433.2323
EK_0036_P27_105_frame_0000047501_r.jpg,41.7886,1169.4351
EK_0036_P27_105_frame_0000047776_l.jpg,None,395.1021
EK_0036_P27_105_frame_0000048163_r.jpg,None,546.0175
EK_0036_P27_105_frame_0000048559_r.jpg,21.5935,670.6648
EK_0044_P30_110_frame_0000000036_r.jpg,None,683.1335
EK_0044_P30_110_frame_0000000286_l.jpg,19.1040,402.7587
EK_0044_P30_110_frame_0000000465_l.jpg,696.0274,473.3575
EK_0044_P30_110_frame_0000000623_r.jpg,None,454.0811
EK_0044_P30_110_frame_0000000698_r.jpg,34.1432,301.1022
EK_0044_P30_110_frame_0000001213_r.jpg,24.5158,800.3043
EK_0044_P30_110_frame_0000001244_l.jpg,43.6854,598.4715
EK_0044_P30_110_frame_0000001474_r.jpg,28.5182,719.9055
EK_0044_P30_110_frame_0000001826_l.jpg,23.6210,375.6453
EK_0044_P30_110_frame_0000002015_l.jpg,575.6442,389.9497
EK_0044_P30_110_frame_0000002080_r.jpg,None,612.8340
EK_0044_P30_110_frame_0000002205_r.jpg,38.5685,325.8358
EK_0044_P30_110_frame_0000002367_l.jpg,20.6468,418.6883
EK_0044_P30_110_frame_0000002676_l.jpg,811.0650,495.8721
EK_0044_P30_110_frame_0000002925_r.jpg,34.1918,621.3882
EK_0044_P30_110_frame_0000003502_l.jpg,None,293.4919
EK_0044_P30_110_frame_0000003617_r.jpg,None,378.1543
EK_0044_P30_110_frame_0000003730_r.jpg,None,341.7296
EK_0044_P30_110_frame_0000004015_r.jpg,47.2057,537.8080
EK_0044_P30_110_frame_0000004626_r.jpg,14.6597,347.9354
EK_0044_P30_110_frame_0000004654_r.jpg,22.0271,377.3789
EK_0044_P30_110_frame_0000005301_r.jpg,21.7183,435.0094
EK_0044_P30_110_frame_0000005526_r.jpg,18.2030,415.1324
EK_0044_P30_110_frame_0000005576_r.jpg,19.8786,513.0198
EK_0044_P30_110_frame_0000005701_l.jpg,591.2697,477.2994
EK_0044_P30_110_frame_0000005951_l.jpg,17.1149,545.0255
EK_0044_P30_110_frame_0000006276_r.jpg,13.8617,455.7680
EK_0044_P30_110_frame_0000007026_r.jpg,38.3177,448.9838
EK_0044_P30_110_frame_0000007101_l.jpg,677.5552,225.0744
EK_0044_P30_110_frame_0000007942_r.jpg,846.9210,638.0631
EK_0044_P30_110_frame_0000008042_r.jpg,21.2568,355.7116
EK_0044_P30_110_frame_0000008244_r.jpg,None,537.6801
EK_0044_P30_110_frame_0000008287_l.jpg,450.4364,372.4385
EK_0044_P30_110_frame_0000009540_l.jpg,262.9503,346.5898
EK_0044_P30_110_frame_0000009810_l.jpg,295.2575,573.1150
EK_0044_P30_110_frame_0000010076_l.jpg,267.7723,479.4044
EK_0044_P30_110_frame_0000010666_l.jpg,None,1004.8116
EK_0044_P30_110_frame_0000010738_l.jpg,48.5503,630.4831
EK_0044_P30_110_frame_0000010765_r.jpg,21.9164,404.5371
EK_0044_P30_110_frame_0000010792_l.jpg,576.8002,312.1501
EK_0044_P30_110_frame_0000010834_r.jpg,15.4152,412.1811
EK_0044_P30_110_frame_0000010870_r.jpg,13.6647,384.5397
EK_0044_P30_110_frame_0000010905_r.jpg,36.4721,548.3538
EK_0044_P30_110_frame_0000010927_l.jpg,13.1651,298.0837
EK_0044_P30_110_frame_0000011211_l.jpg,13.7883,279.1775
EK_0044_P30_110_frame_0000011405_r.jpg,30.2548,316.0200
EK_0044_P30_110_frame_0000011601_l.jpg,663.0667,416.5379
EK_0044_P30_110_frame_0000012509_l.jpg,196.2399,254.6090
EK_0060_P37_102_frame_0000000285_r.jpg,676.1861,289.6979
EK_0060_P37_102_frame_0000001817_r.jpg,36.9319,328.4807
EK_0060_P37_102_frame_0000002959_r.jpg,19.7409,303.8137
EK_0060_P37_102_frame_0000003038_l.jpg,None,401.3636
EK_0060_P37_102_frame_0000005175_r.jpg,25.4026,355.7986
EK_0060_P37_102_frame_0000006838_l.jpg,8.4422,315.1296
EK_0060_P37_102_frame_0000007432_l.jpg,21.3436,420.6870
EK_0060_P37_102_frame_0000007603_l.jpg,None,313.8695
EK_0060_P37_102_frame_0000007965_l.jpg,11.2734,328.9789
EK_0060_P37_102_frame_0000012336_r.jpg,24.1019,350.1721
EK_0060_P37_102_frame_0000012576_l.jpg,323.4907,326.0771
EK_0060_P37_102_frame_0000014553_l.jpg,14.4281,336.5502
EK_0060_P37_102_frame_0000014621_r.jpg,310.6796,466.4283
EK_0060_P37_102_frame_0000014726_r.jpg,353.3737,469.3921
EK_0060_P37_102_frame_0000015073_l.jpg,13.7909,396.7971
EK_0060_P37_102_frame_0000015659_r.jpg,407.0437,420.8435
EK_0060_P37_102_frame_0000015701_r.jpg,434.7739,377.8689
EK_0060_P37_102_frame_0000017296_r.jpg,None,490.8200
EK_0060_P37_102_frame_0000017863_l.jpg,None,294.2448
EK_0060_P37_102_frame_0000018092_l.jpg,311.7502,400.8100
EK_0060_P37_102_frame_0000018776_r.jpg,372.3315,515.9127
EK_0060_P37_102_frame_0000019238_l.jpg,13.9569,325.9253
EK_0060_P37_102_frame_0000020232_l.jpg,19.6622,331.2107
EK_0060_P37_102_frame_0000020476_l.jpg,None,323.1065
EK_0060_P37_102_frame_0000020907_l.jpg,15.7417,388.9685
EK_0060_P37_102_frame_0000022459_r.jpg,373.4184,373.5755
EK_0060_P37_102_frame_0000023376_l.jpg,27.6053,455.0141
EK_0060_P37_102_frame_0000023675_r.jpg,452.1881,402.6949
EK_0060_P37_102_frame_0000024005_r.jpg,22.8707,512.0809
EK_0060_P37_102_frame_0000024234_r.jpg,None,347.9706
EK_0060_P37_102_frame_0000025115_l.jpg,18.7141,548.8620
EK_0060_P37_102_frame_0000025584_l.jpg,14.0064,381.6190
EK_0060_P37_102_frame_0000026111_r.jpg,426.2190,393.2184
EK_0060_P37_102_frame_0000026621_l.jpg,12.2422,415.1377
EK_0060_P37_102_frame_0000026969_l.jpg,14.7519,370.7873
EK_0060_P37_102_frame_0000027582_l.jpg,None,312.6649
EK_0060_P37_102_frame_0000027740_l.jpg,12.8150,383.0558
EK_0060_P37_102_frame_0000027844_l.jpg,11.3165,582.5688
EK_0060_P37_102_frame_0000028262_l.jpg,245.4467,336.6655
EK_0060_P37_102_frame_0000028409_l.jpg,538.3456,354.0282
EK_0060_P37_102_frame_0000028540_l.jpg,None,422.0732
EK_0060_P37_102_frame_0000028592_r.jpg,17.2463,338.9149
EK_0060_P37_102_frame_0000028923_r.jpg,19.5790,412.8032
EK_0060_P37_102_frame_0000029320_r.jpg,359.4124,327.3632
EK_0060_P37_102_frame_0000030907_r.jpg,386.7184,477.7531
EK_0060_P37_102_frame_0000031417_r.jpg,None,346.6896
EK_0060_P37_102_frame_0000031543_r.jpg,44.5411,319.9843
EK_0060_P37_102_frame_0000032557_r.jpg,359.5916,423.1742
EK_0060_P37_102_frame_0000032969_l.jpg,None,309.5660
EK_0060_P37_102_frame_0000033155_r.jpg,364.1739,359.7060
EK_0060_P37_102_frame_0000033590_l.jpg,None,434.3081
EK_0060_P37_102_frame_0000033850_l.jpg,None,313.9969
EK_0060_P37_102_frame_0000033925_l.jpg,None,396.4337
EK_0064_P03_10_frame_0000000421_l.jpg,None,477.4463
EK_0064_P03_10_frame_0000000616_r.jpg,None,745.2134
EK_0064_P03_10_frame_0000000872_r.jpg,34.2197,758.0665
EK_0064_P03_10_frame_0000001040_l.jpg,494.4704,374.6399
EK_0064_P03_10_frame_0000001347_l.jpg,None,361.3014
EK_0064_P03_10_frame_0000001806_l.jpg,235.3729,307.6563
EK_0064_P03_10_frame_0000002412_r.jpg,23.6024,643.6802
EK_0064_P03_10_frame_0000002926_r.jpg,None,379.8811
EK_0064_P03_10_frame_0000002964_r.jpg,None,388.8240
EK_0064_P03_10_frame_0000004051_r.jpg,19.6180,466.1477
EK_0064_P03_10_frame_0000004175_r.jpg,None,300.4995
EK_0064_P03_10_frame_0000004305_l.jpg,38.6062,1087.7603
EK_0064_P03_10_frame_0000004533_l.jpg,57.4824,1237.9594
EK_0064_P03_10_frame_0000004783_l.jpg,21.4396,531.1332
EK_0064_P03_10_frame_0000005071_l.jpg,11.3701,302.2411
EK_0067_P03_14_frame_0000000151_r.jpg,10.1577,464.3442
EK_0067_P03_14_frame_0000000523_r.jpg,None,552.0287
EK_0067_P03_14_frame_0000000962_r.jpg,14.1570,489.3486
EK_0067_P03_14_frame_0000001803_r.jpg,20.1612,543.0220
EK_0067_P03_14_frame_0000002463_r.jpg,None,309.9627
EK_0067_P03_14_frame_0000003340_l.jpg,None,1015.4261
EK_0067_P03_14_frame_0000004916_l.jpg,53.0193,972.9108
EK_0067_P03_14_frame_0000005690_r.jpg,None,774.8306
EK_0067_P03_14_frame_0000005947_l.jpg,90.3485,330.0902
EK_0067_P03_14_frame_0000006348_l.jpg,None,847.3655
EK_0067_P03_14_frame_0000009899_r.jpg,None,350.0967
EK_0067_P03_14_frame_0000010976_r.jpg,14.8803,446.9420
EK_0067_P03_14_frame_0000013815_r.jpg,None,800.7338
EK_0067_P03_14_frame_0000015464_r.jpg,None,459.8610
EK_0075_P02_02_frame_0000000623_l.jpg,224.2581,401.2447
EK_0075_P02_02_frame_0000001186_l.jpg,389.8036,531.7603
EK_0075_P02_02_frame_0000001817_r.jpg,745.5924,452.0544
EK_0075_P02_02_frame_0000002743_r.jpg,None,419.2774
EK_0075_P02_02_frame_0000004421_r.jpg,None,560.2103
EK_0075_P02_02_frame_0000004767_l.jpg,None,404.0735
EK_0075_P02_02_frame_0000005966_r.jpg,None,467.2558
EK_0075_P02_02_frame_0000006090_l.jpg,None,550.9086
EK_0075_P02_02_frame_0000006334_l.jpg,None,524.6407
EK_0075_P02_02_frame_0000006348_l.jpg,None,530.2222
EK_0075_P02_02_frame_0000006400_r.jpg,None,557.0923
EK_0075_P02_02_frame_0000006420_r.jpg,None,366.2005
EK_0075_P02_02_frame_0000006597_l.jpg,131.7556,528.9962
EK_0075_P02_02_frame_0000008366_l.jpg,20.4613,452.8806
EK_0075_P02_02_frame_0000009213_r.jpg,None,579.3383
EK_0075_P02_02_frame_0000011029_r.jpg,None,500.1442
EK_0075_P02_02_frame_0000011217_r.jpg,None,262.0462
EK_0075_P02_02_frame_0000011579_l.jpg,30.6729,362.2734
EK_0075_P02_02_frame_0000011837_r.jpg,838.6361,308.6116
EK_0075_P02_02_frame_0000012041_l.jpg,16.6793,453.1194
EK_0075_P02_02_frame_0000012233_l.jpg,68.3862,416.4008
EK_0078_P02_09_frame_0000000213_r.jpg,20.2958,366.0523
EK_0078_P02_09_frame_0000001442_r.jpg,11.0272,355.4714
EK_0078_P02_09_frame_0000003533_r.jpg,None,250.7000
EK_0078_P02_09_frame_0000004113_r.jpg,35.8857,578.4399
EK_0078_P02_09_frame_0000004557_r.jpg,15.6915,461.8966
EK_0078_P02_09_frame_0000004994_r.jpg,11.7430,286.9265
EK_0078_P02_09_frame_0000005113_r.jpg,None,295.0987
EK_0078_P02_09_frame_0000005346_l.jpg,38.6310,424.5784
EK_0078_P02_09_frame_0000005557_r.jpg,27.0741,636.0603
EK_0078_P02_09_frame_0000005750_l.jpg,None,920.4914
EK_0078_P02_09_frame_0000006628_l.jpg,13.6863,457.9677
EK_0078_P02_09_frame_0000006874_l.jpg,36.0811,749.4002
EK_0078_P02_09_frame_0000007418_l.jpg,26.1555,521.7517
EK_0078_P02_09_frame_0000007706_l.jpg,28.2256,795.5236
EK_0078_P02_09_frame_0000008229_r.jpg,21.4938,443.2751
EK_0078_P02_09_frame_0000008428_l.jpg,20.4501,507.5642
EK_0078_P02_09_frame_0000008451_l.jpg,17.5146,420.0439
EK_0078_P02_09_frame_0000009115_r.jpg,645.3346,540.0427
EK_0078_P02_09_frame_0000009190_l.jpg,40.8617,437.6870
EK_0078_P02_09_frame_0000009220_r.jpg,None,292.9482
EK_0078_P02_09_frame_0000009589_r.jpg,None,583.0026
EK_0078_P02_09_frame_0000010061_l.jpg,None,627.3363
EK_0078_P02_09_frame_0000010211_r.jpg,33.6873,373.6184
EK_0078_P02_09_frame_0000010271_r.jpg,None,323.7123
EK_0078_P02_09_frame_0000010421_r.jpg,None,829.3020
EK_0078_P02_09_frame_0000010481_l.jpg,None,663.4255
EK_0078_P02_09_frame_0000011730_l.jpg,None,601.9127
EK_0078_P02_09_frame_0000012163_l.jpg,391.8869,432.5584
EK_0078_P02_09_frame_0000012182_l.jpg,13.2806,427.9163
EK_0078_P02_09_frame_0000012463_r.jpg,27.3292,546.5358
EK_0078_P02_09_frame_0000013222_l.jpg,32.6036,684.8648
EK_0078_P02_09_frame_0000016161_r.jpg,23.2406,427.9561
EK_0078_P02_09_frame_0000016977_r.jpg,370.1662,441.0013
EK_0078_P02_09_frame_0000017154_r.jpg,443.3587,393.2805
EK_0078_P02_09_frame_0000017328_r.jpg,None,469.8901
EK_0078_P02_09_frame_0000018207_l.jpg,None,604.2507
EK_0078_P02_09_frame_0000019220_l.jpg,388.4918,567.3961
EK_0078_P02_09_frame_0000021983_r.jpg,727.1444,1179.4357
EK_0078_P02_09_frame_0000022614_r.jpg,None,858.8084
EK_0078_P02_09_frame_0000023143_l.jpg,None,497.7509
EK_0078_P02_09_frame_0000023845_l.jpg,50.1720,609.3481
EK_0078_P02_09_frame_0000025857_r.jpg,None,690.0257
EK_0078_P02_09_frame_0000026610_l.jpg,None,496.4359
EK_0078_P02_09_frame_0000027190_r.jpg,None,713.2538
EK_0078_P02_09_frame_0000027629_r.jpg,243.7636,592.8570
EK_0078_P02_09_frame_0000028056_l.jpg,10.8637,489.8297
EK_0078_P02_09_frame_0000028202_l.jpg,None,461.4074
EK_0078_P02_09_frame_0000029671_l.jpg,None,415.4753
EK_0078_P02_09_frame_0000030692_r.jpg,287.3261,582.4035
EK_0078_P02_09_frame_0000030842_r.jpg,None,432.3782
EK_0078_P02_09_frame_0000033184_r.jpg,None,407.2882
EK_0078_P02_09_frame_0000034325_r.jpg,514.6142,375.3569
EK_0078_P02_09_frame_0000035269_r.jpg,14.4405,407.1446
EK_0078_P02_09_frame_0000035370_l.jpg,15.3121,521.4477
EK_0078_P02_09_frame_0000035878_l.jpg,37.7975,334.1110
EK_0078_P02_09_frame_0000035907_l.jpg,22.2905,376.1851
EK_0078_P02_09_frame_0000035966_r.jpg,50.3170,441.9713
EK_0078_P02_09_frame_0000036017_r.jpg,None,724.1124
EK_0078_P02_09_frame_0000036133_r.jpg,30.7672,462.9029
EK_0078_P02_09_frame_0000036187_l.jpg,None,677.4130
EK_0078_P02_09_frame_0000038425_l.jpg,None,658.0264
EK_0078_P02_09_frame_0000038575_l.jpg,15.1964,359.5222
EK_0078_P02_09_frame_0000039541_r.jpg,None,434.4458
EK_0078_P02_09_frame_0000040080_l.jpg,14.1954,434.0733
EK_0078_P02_09_frame_0000040271_l.jpg,13.5144,456.0891
EK_0078_P02_09_frame_0000040427_r.jpg,None,326.3417
EK_0078_P02_09_frame_0000041017_r.jpg,124.7522,672.1923
EK_0078_P02_09_frame_0000041833_l.jpg,250.0689,494.5294
EK_0078_P02_09_frame_0000042407_r.jpg,None,788.6396
EK_0078_P02_09_frame_0000042884_r.jpg,15.1916,403.0205
EK_0078_P02_09_frame_0000042944_l.jpg,44.9434,589.0861
EK_0078_P02_09_frame_0000042971_l.jpg,27.3308,474.7905
EK_0078_P02_09_frame_0000043094_r.jpg,None,485.8653
EK_0078_P02_09_frame_0000043135_r.jpg,None,377.2155
EK_0078_P02_09_frame_0000043271_l.jpg,66.6026,491.1442
EK_0078_P02_09_frame_0000043341_l.jpg,29.6568,462.2472
EK_0078_P02_09_frame_0000044279_l.jpg,19.0139,586.8563
EK_0078_P02_09_frame_0000044445_r.jpg,None,288.3764
EK_0078_P02_09_frame_0000044505_l.jpg,17.3580,427.2663
EK_0078_P02_09_frame_0000044735_l.jpg,None,506.9914
EK_0078_P02_09_frame_0000045232_r.jpg,None,356.3677
EK_0078_P02_09_frame_0000045390_r.jpg,None,504.1003
EK_0078_P02_09_frame_0000045587_r.jpg,12.9323,333.3882
EK_0078_P02_09_frame_0000045920_r.jpg,400.1037,409.4399
EK_0078_P02_09_frame_0000046110_l.jpg,15.2925,480.7240
EK_0078_P02_09_frame_0000046190_l.jpg,17.7735,421.8992
EK_0078_P02_09_frame_0000046313_l.jpg,17.6269,421.8414
EK_0078_P02_09_frame_0000048139_l.jpg,15.3493,472.0381
EK_0078_P02_09_frame_0000048199_r.jpg,795.4981,474.2785
EK_0078_P02_09_frame_0000048239_l.jpg,737.8533,342.8893
EK_0078_P02_09_frame_0000053502_r.jpg,251.9860,485.7626
EK_0078_P02_09_frame_0000056578_l.jpg,13.6468,498.4910
EK_0078_P02_09_frame_0000058319_l.jpg,16.9800,461.2851
EK_0078_P02_09_frame_0000059575_r.jpg,294.4312,408.4160
EK_0078_P02_09_frame_0000061314_r.jpg,19.9924,506.8059
EK_0078_P02_09_frame_0000061535_l.jpg,485.5810,320.7252
EK_0078_P02_09_frame_0000062395_l.jpg,16.7272,379.0513
EK_0078_P02_09_frame_0000063003_r.jpg,20.4889,594.0078
EK_0078_P02_09_frame_0000063383_l.jpg,20.0147,619.6439
EK_0078_P02_09_frame_0000065459_r.jpg,403.6624,511.9522
EK_0078_P02_09_frame_0000066800_r.jpg,12.2878,345.1270
EK_0078_P02_09_frame_0000067930_r.jpg,None,361.5896
EK_0078_P02_09_frame_0000067952_l.jpg,None,469.7677
EK_0078_P02_09_frame_0000067973_r.jpg,None,449.2025
EK_0078_P02_09_frame_0000068185_l.jpg,None,322.2248
EK_0078_P02_09_frame_0000069355_l.jpg,None,383.7484
EK_0078_P02_09_frame_0000070032_l.jpg,None,477.5756
EK_0078_P02_09_frame_0000070564_r.jpg,None,593.2019
EK_0078_P02_09_frame_0000070723_r.jpg,None,568.0522
EK_0078_P02_09_frame_0000072074_r.jpg,751.9654,497.7331
EK_0078_P02_09_frame_0000074047_r.jpg,23.2704,728.9101
EK_0078_P02_09_frame_0000075227_l.jpg,283.4102,492.0541
EK_0078_P02_09_frame_0000075454_l.jpg,871.0601,1064.6846
EK_0078_P02_09_frame_0000077020_r.jpg,None,534.2865
EK_0078_P02_09_frame_0000077870_r.jpg,None,389.1920
EK_0078_P02_09_frame_0000077960_r.jpg,None,375.6568
EK_0078_P02_09_frame_0000080573_l.jpg,None,541.6118
EK_0078_P02_09_frame_0000083606_l.jpg,266.2092,757.1265
EK_0078_P02_09_frame_0000084897_r.jpg,14.4611,644.2053
EK_0078_P02_09_frame_0000085678_r.jpg,291.4209,492.3970
EK_0078_P02_09_frame_0000085726_l.jpg,377.5596,505.9439
EK_0078_P02_09_frame_0000086135_l.jpg,16.9294,596.5703
EK_0078_P02_09_frame_0000086158_l.jpg,None,617.9861
EK_0078_P02_09_frame_0000087990_l.jpg,18.4166,609.3550
EK_0078_P02_09_frame_0000088921_l.jpg,13.2253,646.0219
EK_0078_P02_09_frame_0000089431_r.jpg,None,625.1518
EK_0078_P02_09_frame_0000090190_r.jpg,None,797.7777
EK_0078_P02_09_frame_0000092254_r.jpg,None,647.6312
EK_0078_P02_09_frame_0000093045_r.jpg,None,692.6844
EK_0078_P02_09_frame_0000093097_r.jpg,None,725.8959
EK_0078_P02_09_frame_0000093387_l.jpg,None,765.7957
EK_0078_P02_09_frame_0000094176_l.jpg,None,629.6955
EK_0078_P02_09_frame_0000095422_r.jpg,1008.2189,685.5439
EK_0078_P02_09_frame_0000095858_l.jpg,None,517.3794
EK_0078_P02_09_frame_0000096278_r.jpg,None,660.4285
EK_0078_P02_09_frame_0000096443_l.jpg,None,618.8356
EK_0078_P02_09_frame_0000096686_r.jpg,23.5987,570.5964
EK_0078_P02_09_frame_0000096996_r.jpg,10.2699,331.7250
EK_0078_P02_09_frame_0000097189_r.jpg,None,328.8147
EK_0078_P02_09_frame_0000097322_l.jpg,32.5976,885.8303
EK_0078_P02_09_frame_0000097442_l.jpg,47.4693,997.6782
EK_0078_P02_09_frame_0000098350_r.jpg,None,517.9727
EK_0078_P02_09_frame_0000099203_l.jpg,34.5678,840.6810
EK_0078_P02_09_frame_0000099271_l.jpg,35.3285,414.7031
EK_0078_P02_09_frame_0000099444_l.jpg,None,291.5901
EK_0078_P02_09_frame_0000099498_l.jpg,None,402.4541
EK_0078_P02_09_frame_0000100757_r.jpg,264.6488,517.7487
EK_0078_P02_09_frame_0000100918_l.jpg,382.5636,862.3441
EK_0078_P02_09_frame_0000101203_r.jpg,37.4259,1225.2417
EK_0078_P02_09_frame_0000101519_l.jpg,25.4477,655.6014
EK_0078_P02_09_frame_0000101704_l.jpg,24.8499,630.5637
EK_0078_P02_09_frame_0000102812_r.jpg,892.5194,528.3685
EK_0078_P02_09_frame_0000102975_r.jpg,824.9804,492.4151
EK_0078_P02_09_frame_0000103015_r.jpg,768.5800,516.5681
EK_0078_P02_09_frame_0000103270_l.jpg,35.9115,613.7438
EK_0078_P02_09_frame_0000103753_r.jpg,15.7775,349.9446
EK_0078_P02_09_frame_0000103846_r.jpg,None,415.6148
EK_0078_P02_09_frame_0000103876_r.jpg,None,409.3094
EK_0078_P02_09_frame_0000104063_r.jpg,None,469.8773
EK_0078_P02_09_frame_0000104284_l.jpg,None,1003.6694
EK_0078_P02_09_frame_0000104657_l.jpg,None,280.7008
EK_0078_P02_09_frame_0000105057_l.jpg,38.5791,343.8874
EK_0078_P02_09_frame_0000105838_l.jpg,None,486.3600
EK_0078_P02_09_frame_0000106158_l.jpg,None,428.9604
EK_0078_P02_09_frame_0000106325_l.jpg,14.5669,579.8923
EK_0078_P02_09_frame_0000107058_r.jpg,None,352.9366
EK_0078_P02_09_frame_0000107087_r.jpg,None,454.9846
EK_0078_P02_09_frame_0000107119_l.jpg,None,504.4371
EK_0078_P02_09_frame_0000107149_l.jpg,None,441.3022
EK_0078_P02_09_frame_0000107175_r.jpg,None,374.2716
EK_0078_P02_09_frame_0000107479_l.jpg,None,549.6103
EK_0078_P02_09_frame_0000107998_l.jpg,None,520.7890
EK_0078_P02_09_frame_0000108110_l.jpg,None,357.0744
EK_0078_P02_09_frame_0000110685_r.jpg,None,321.8154
EK_0078_P02_09_frame_0000110944_r.jpg,None,599.7371
EK_0078_P02_09_frame_0000111250_l.jpg,None,695.5116
EK_0078_P02_09_frame_0000111284_l.jpg,None,572.6744
EK_0078_P02_09_frame_0000112615_l.jpg,None,1058.8098
EK_0078_P02_09_frame_0000112868_l.jpg,None,765.9887
EK_0078_P02_09_frame_0000114019_r.jpg,None,614.9425
EK_0078_P02_09_frame_0000114359_l.jpg,None,704.3973
EK_0078_P02_09_frame_0000114627_l.jpg,None,599.1083
EK_0078_P02_09_frame_0000114968_l.jpg,None,388.7513
EK_0078_P02_09_frame_0000115041_r.jpg,None,596.4314
EK_0078_P02_09_frame_0000115167_l.jpg,None,494.1903
EK_0078_P02_09_frame_0000115251_r.jpg,None,544.1013
EK_0078_P02_09_frame_0000115382_l.jpg,None,652.5142
EK_0078_P02_09_frame_0000115478_r.jpg,None,559.5978
EK_0078_P02_09_frame_0000116210_r.jpg,None,307.9784
EK_0078_P02_09_frame_0000117249_r.jpg,None,356.4680
EK_0078_P02_09_frame_0000117322_l.jpg,None,444.9862
EK_0078_P02_09_frame_0000117375_r.jpg,None,503.4381
EK_0078_P02_09_frame_0000117452_r.jpg,None,522.3749
EK_0078_P02_09_frame_0000117659_l.jpg,None,355.9982
EK_0078_P02_09_frame_0000117675_l.jpg,None,292.7313
EK_0078_P02_09_frame_0000117701_r.jpg,None,450.0308
EK_0078_P02_09_frame_0000117720_r.jpg,None,402.8916
EK_0078_P02_09_frame_0000117827_r.jpg,None,453.2969
EK_0078_P02_09_frame_0000118522_r.jpg,None,468.2359
EK_0078_P02_09_frame_0000118888_l.jpg,None,862.2016
EK_0078_P02_09_frame_0000121624_l.jpg,None,573.7580
EK_0078_P02_09_frame_0000122370_l.jpg,None,595.7231
EK_0078_P02_09_frame_0000123769_r.jpg,1077.0254,519.9963
EK_0078_P02_09_frame_0000124026_l.jpg,None,666.7045
EK_0078_P02_09_frame_0000126188_l.jpg,14.7424,441.9647
EK_0078_P02_09_frame_0000126218_l.jpg,12.2397,402.4688
